0.5637844205880275,0.19194466823213338,0.5339485164851281,-0.26353954468464164,0.6832509086690495,0.3487893865180959,0.5848598704327904
0.584590425278441,0.17183891075720295,0.5239787647260503,-0.2464962130891108,0.691762010627172,0.3354882333795564,0.5900445600542764
0.6770301366206346,0.036670020729622804,0.5231137688631586,-0.12843614801554415,0.7366042572497731,0.2306182610448212,0.6226825368974968
0.7187362628810917,-0.11531121401825131,0.5335061622244234,-0.0076226110248062175,0.7606498641163533,0.12465226261717388,0.6370364930248165
0.6609099547115684,-0.14873865508313353,0.4298717789539026,0.03512494015400453,0.8481366620943884,0.10405774240094656,0.5182686824775206
0.6299513253756167,-0.19711331340206953,0.34907436310338824,0.0786593972466346,0.8852792705584372,0.08782279849869785,0.44986716751522826
0.6762933105714919,-0.10176166977940085,0.39497636979041106,0.22994961467863798,0.8293552448149899,0.3072784993957121,0.40604553490481005
0.734989069564372,-0.017262698209966815,0.5139110545292861,0.20044008604487323,0.7660151477928161,0.36971871925180405,0.4861611192733122
0.6800403642458619,0.17463346684995673,0.5847826076633019,0.07275302346228088,0.7455109092735421,0.47267718670048114,0.46421628461758174
0.5610848613607673,0.3293463377078133,0.5383650187906277,0.059669983696761124,0.7863618257172607,0.5709845462152274,0.22814736484043727
0.707964849074049,0.35227491308303305,0.47522495604196435,0.17323521091159025,0.7743401266414535,0.5293537344988297,0.30028578678561696
0.6394089615356372,0.34467413919960377,0.4601617607720666,0.002425106279471218,0.7206657568139414,0.588386795172355,0.3666551037175503
0.6224555314239106,0.3463230877681046,0.5806492356771964,0.033838935630148934,0.6557711078042558,0.6601855125979901,0.36465637189047817
